x,y,z
0.6,-4.6,-2.6804627969788974
0.6,-4.4,-2.712350973844359
0.6,-4.2,-2.6361342169576907
0.6,-4.0,-2.4579376687299663
0.6,-3.8,-2.1919874317649364
0.6,-3.6,-1.8594800477016464
0.6,-3.4,-1.486898048602354
0.6,-3.2,-1.1039054407943645
0.6,-3.0,-0.7409903630386233
0.6,-2.8,-0.4270422524704992
0.6,-2.6,-0.18705605630020108
0.6,-2.4,-0.04014593117684123
0.6,-2.2,0.0019737222723880178
0.6,-2.0,-0.06408081955124031
0.6,-1.8,-0.23309370517713873
0.6,-1.6,-0.49166400180311354
0.6,-1.4,-0.8192706417872804
0.6,-1.2,-1.1899031926338666
0.6,-1.0,-1.574128856302025
0.6,-0.8,-1.9414314373570478
0.6,-0.6,-2.2626364066397726
0.6,-0.4,-2.512229345283875
0.6,-0.2,-2.6703835267704905
0.6,0.0,-2.7245355089533474
0.6,0.2,-2.6703835267704905
0.6,0.4,-2.512229345283875
0.6,0.6,-2.2626364066397726
0.6,0.8,-1.9414314373570478
0.6,1.0,-1.574128856302025
0.6,1.2,-1.1899031926338666
0.6,1.4,-0.8192706417872804
0.6,1.6,-0.49166400180311354
0.6,1.8,-0.23309370517713873
0.6,2.0,-0.06408081955124031
0.6,2.2,0.0019737222723880178
0.6,2.4,-0.04014593117684123
0.6,2.6,-0.18705605630020108
0.6,2.8,-0.4270422524704992
0.6,3.0,-0.7409903630386233
0.6,3.2,-1.1039054407943645
0.6,3.4,-1.486898048602354
0.6,3.6,-1.8594800477016464
0.6,3.8,-2.1919874317649364
0.6,4.0,-2.4579376687299663
0.6,4.2,-2.6361342169576907
0.6,4.4,-2.712350973844359
0.6,4.6,-2.6804627969788974
0.6,4.8,-2.54293225749205
0.6,5.0,-2.3106139442398668
0.6,5.2,-2.001891870393676
0.6,5.4,-1.6412185310845648
0.6,5.6,-1.2571717103963884
0.6,5.8,-0.8801834595379467
0.6,6.0,-0.5401217199542481
0.6,6.2,-0.26391677516143663
0.6,6.4,-0.07342115263721427
0.6,6.6,0.01632695473085928
0.6,6.8,-0.001701254936051659
0.6,7.0,-0.12596662706983563
0.6,7.2,-0.346484364324339
0.6,7.4,-0.6456174993181449
0.6,7.6,-0.9994784706903564
0.6,7.8,-1.3798274219016953
0.6,8.0,-1.7563163686068193
0.6,8.2,-2.0989008949102974
0.6,8.4,-2.3802277256186035
0.6,8.6,-2.5778084386890683
0.6,8.8,-2.675806577106097
0.6,9.0,-2.666296141822814
0.6,9.2,-2.549891455741772
0.6,9.4,-2.3356983446491584
0.6,9.6,-2.0405905146603196
0.6,9.8,-1.6878686310765247
0.6,10.0,-1.3054086590909617
0.8,-10.0,-0.9156568981268668
0.8,-9.8,-1.1887625531500323
0.8,-9.6,-1.4406656917105158
0.8,-9.4,-1.6515022214016533
0.8,-9.2,-1.8046683559339483
0.8,-9.0,-1.8881400862660906
0.8,-8.8,-1.8954287055998666
0.8,-8.6,-1.8260964544955849
0.8,-8.4,-1.6857913087772622
0.8,-8.2,-1.4857981456992584
0.8,-8.0,-1.2421419563404401
0.8,-7.8,-0.9743143702212043
0.8,-7.6,-0.7037246927957325
0.8,-7.4,-0.45199854890657404
0.8,-7.2,-0.23925933575126287
0.8,-7.0,-0.08252905500594784
0.8,-6.8,0.005624393082337184
0.8,-6.6,0.018085956684130353
0.8,-6.4,-0.046241148055664254
0.8,-6.2,-0.18234827770311662
0.8,-6.0,-0.3795193888467247
0.8,-5.8,-0.6221826215660183
0.8,-5.6,-0.8911477653482844
0.8,-5.4,-1.1651312684044195
0.8,-5.2,-1.4224476008111882
0.8,-5.0,-1.642732562086733
0.8,-4.8,-1.808561585243285
0.8,-4.6,-1.9068344337900263
0.8,-4.4,-1.9298162524644158
0.8,-4.2,-1.8757522413820342
0.8,-4.0,-1.749007106626217
0.8,-3.8,-1.5597182054059133
0.8,-3.6,-1.322989949672484
0.8,-3.4,-1.0576934873987942
0.8,-3.2,-0.784967048552984
0.8,-3.0,-0.5265361304033092
0.8,-2.8,-0.30298701381417903
0.8,-2.6,-0.13213081089031822
0.8,-2.4,-0.027588049972972994
0.8,-2.2,0.0022937216893727554
0.8,-2.0,-0.04489669844919841
0.8,-1.8,-0.16544255457868495
0.8,-1.6,-0.34979449600670914
0.8,-1.4,-0.5833294457887855
0.8,-1.2,-0.847512668677089
0.8,-1.0,-1.1213706910710386
0.8,-0.8,-1.3831580228391218
0.8,-0.6,-1.6120852298174546
0.8,-0.4,-1.789971030369667
0.8,-0.2,-1.9026871270551877
0.8,0.0,-1.9412809553974222
0.8,0.2,-1.9026871270551877
0.8,0.4,-1.789971030369667
0.8,0.6,-1.6120852298174546
0.8,0.8,-1.3831580228391218
0.8,1.0,-1.1213706910710386
0.8,1.2,-0.847512668677089
0.8,1.4,-0.5833294457887855
0.8,1.6,-0.34979449600670914
0.8,1.8,-0.16544255457868495
0.8,2.0,-0.04489669844919841
0.8,2.2,0.0022937216893727554
0.8,2.4,-0.027588049972972994
0.8,2.6,-0.13213081089031822
0.8,2.8,-0.30298701381417903
0.8,3.0,-0.5265361304033092
0.8,3.2,-0.784967048552984
0.8,3.4,-1.0576934873987942
0.8,3.6,-1.322989949672484
0.8,3.8,-1.5597182054059133
0.8,4.0,-1.749007106626217
0.8,4.2,-1.8757522413820342
0.8,4.4,-1.9298162524644158
0.8,4.6,-1.9068344337900263
0.8,4.8,-1.808561585243285
0.8,5.0,-1.642732562086733
0.8,5.2,-1.4224476008111882
0.8,5.4,-1.1651312684044195
0.8,5.6,-0.8911477653482844
0.8,5.8,-0.6221826215660183
0.8,6.0,-0.3795193888467247
0.8,6.2,-0.18234827770311662
0.8,6.4,-0.046241148055664254
0.8,6.6,0.018085956684130353
0.8,6.8,0.005624393082337184
0.8,7.0,-0.08252905500594784
0.8,7.2,-0.23925933575126287
0.8,7.4,-0.45199854890657404
0.8,7.6,-0.7037246927957325
0.8,7.8,-0.9743143702212043
0.8,8.0,-1.2421419563404401
0.8,8.2,-1.4857981456992584
0.8,8.4,-1.6857913087772622
0.8,8.6,-1.8260964544955849
0.8,8.8,-1.8954287055998666
0.8,9.0,-1.8881400862660906
0.8,9.2,-1.8046683559339483
0.8,9.4,-1.6515022214016533
0.8,9.6,-1.4406656917105158
0.8,9.8,-1.1887625531500323
0.8,10.0,-0.9156568981268668
1.0,-10.0,-0.5304521943486151
1.0,-9.8,-0.695491005108318
1.0,-9.6,-0.8477623785962043
1.0,-9.4,-0.9753197681663108
1.0,-9.2,-1.0681774214698154
1.0,-9.0,-1.1191039290900315
1.0,-8.8,-1.124196890814058
1.0,-8.6,-1.0831930319118492
1.0,-8.4,-0.9994891250753325
1.0,-8.2,-0.8798720553910847
1.0,-8.0,-0.733979479566774
1.0,-7.8,-0.5735339397907929
1.0,-7.6,-0.41141129573142604
1.0,-7.4,-0.2606175046023511
1.0,-7.2,-0.13325506262508818
1.0,-7.0,-0.039561242808070655
1.0,-6.8,0.012905441553997435
1.0,-6.6,0.019865897471164372
1.0,-6.4,-0.019339496408363722
1.0,-6.2,-0.10169847095134588
1.0,-6.0,-0.2207662458046297
1.0,-5.8,-0.3671776837600392
1.0,-5.6,-0.5293915202914858
1.0,-5.4,-0.6946075257667821
1.0,-5.2,-0.849783715207876
1.0,-5.0,-0.9826727698858917
1.0,-4.8,-1.0827953083096695
1.0,-4.6,-1.1422726626243316
1.0,-4.4,-1.1564529812727078
1.0,-4.2,-1.1242809027389347
1.0,-4.0,-1.0483814231090651
1.0,-3.8,-0.9348512926540993
1.0,-3.6,-0.79277451874989
1.0,-3.4,-0.6335004771899715
1.0,-3.2,-0.4697419990042047
1.0,-3.0,-0.31456510609827143
1.0,-2.8,-0.18035067948997505
1.0,-2.6,-0.07781057438112596
1.0,-2.4,-0.015136369517943034
1.0,-2.2,0.0026516019002609317
1.0,-2.0,-0.025896791504175353
1.0,-1.8,-0.09854624012098542
1.0,-1.6,-0.20955362913024045
1.0,-1.4,-0.35012443284970024
1.0,-1.2,-0.5091115988656119
1.0,-1.0,-0.6739013829621484
1.0,-0.8,-0.8314157392423681
1.0,-0.6,-0.9691516074154979
1.0,-0.4,-1.0761745070781232
1.0,-0.2,-1.1439874799526437
1.0,0.0,-1.1672063269057154
1.0,0.2,-1.1439874799526437
1.0,0.4,-1.0761745070781232
1.0,0.6,-0.9691516074154979
1.0,0.8,-0.8314157392423681
1.0,1.0,-0.6739013829621484
1.0,1.2,-0.5091115988656119
1.0,1.4,-0.35012443284970024
1.0,1.6,-0.20955362913024045
1.0,1.8,-0.09854624012098542
1.0,2.0,-0.025896791504175353
1.0,2.2,0.0026516019002609317
1.0,2.4,-0.015136369517943034
1.0,2.6,-0.07781057438112596
1.0,2.8,-0.18035067948997505
1.0,3.0,-0.31456510609827143
1.0,3.2,-0.4697419990042047
1.0,3.4,-0.6335004771899715
1.0,3.6,-0.79277451874989
1.0,3.8,-0.9348512926540993
1.0,4.0,-1.0483814231090651
1.0,4.2,-1.1242809027389347
1.0,4.4,-1.1564529812727078
1.0,4.6,-1.1422726626243316
1.0,4.8,-1.0827953083096695
1.0,5.0,-0.9826727698858917
1.0,5.2,-0.849783715207876
1.0,5.4,-0.6946075257667821
1.0,5.6,-0.5293915202914858
1.0,5.8,-0.3671776837600392
1.0,6.0,-0.2207662458046297
1.0,6.2,-0.10169847095134588
1.0,6.4,-0.019339496408363722
1.0,6.6,0.019865897471164372
1.0,6.8,0.012905441553997435
1.0,7.0,-0.039561242808070655
1.0,7.2,-0.13325506262508818
1.0,7.4,-0.2606175046023511
1.0,7.6,-0.41141129573142604
1.0,7.8,-0.5735339397907929
1.0,8.0,-0.733979479566774
1.0,8.2,-0.8798720553910847
1.0,8.4,-0.9994891250753325
1.0,8.6,-1.0831930319118492
1.0,8.8,-1.124196890814058
1.0,9.0,-1.1191039290900315
1.0,9.2,-1.0681774214698154
1.0,9.4,-0.9753197681663108
1.0,9.6,-0.8477623785962043
1.0,9.8,-0.695491005108318
1.0,10.0,-0.5304521943486151
1.2,-10.0,-0.21058148255738351
1.2,-9.8,-0.2859023002873644
1.2,-9.6,-0.35545855365450524
1.2,-9.4,-0.41387690836314833
1.2,-9.2,-0.45666595889218387
1.2,-9.0,-0.4805731518991148
1.2,-8.8,-0.48384326041159686
1.2,-8.6,-0.46635786835693055
1.2,-8.4,-0.4296447808608137
1.2,-8.2,-0.3767566124969074
1.2,-8.0,-0.31202820184675195
1.2,-7.8,-0.24073213017084655
1.2,-7.6,-0.16865971946307062
1.2,-7.4,-0.10166080717144747
1.2,-7.2,-0.04517887080770963
1.2,-7.0,-0.003818445203587331
1.2,-6.8,0.01902079106314872
1.2,-6.6,0.02141418162119593
1.2,-6.4,0.0030650410654092138
1.2,-6.2,-0.03467176802165377
1.2,-6.0,-0.08889750340712545
1.2,-5.8,-0.15539990070737006
1.2,-5.6,-0.2289879139798979
1.2,-5.4,-0.30390423821320844
1.2,-5.2,-0.3742828313415216
1.2,-5.0,-0.4346150773851764
1.2,-4.8,-0.4801875456237762
1.2,-4.6,-0.5074565579180811
1.2,-4.4,-0.514329798032177
1.2,-4.2,-0.5003325840018477
1.2,-4.0,-0.4666455902021371
1.2,-3.8,-0.416011021413562
1.2,-3.6,-0.35251469505442834
1.2,-3.4,-0.2812613490873431
1.2,-3.2,-0.207968978259411
1.2,-3.0,-0.13851443599901078
1.2,-2.8,-0.07846641211709318
1.2,-2.6,-0.032642899681592896
1.2,-2.4,-0.00472831832581991
1.2,-2.2,0.0030192795309844068
1.2,-2.0,-0.010052348210567734
1.2,-1.8,-0.04293780089820356
1.2,-1.6,-0.09305393239435265
1.2,-1.4,-0.15644512875777672
1.2,-1.2,-0.2280976533158321
1.2,-1.0,-0.3023380787258597
1.2,-0.8,-0.37328414339203925
1.2,-0.6,-0.43531220354081285
1.2,-0.4,-0.48350413343274606
1.2,-0.2,-0.5140381594059722
1.2,0.0,-0.5244925689175091
1.2,0.2,-0.5140381594059722
1.2,0.4,-0.48350413343274606
1.2,0.6,-0.43531220354081285
1.2,0.8,-0.37328414339203925
1.2,1.0,-0.3023380787258597
1.2,1.2,-0.2280976533158321
1.2,1.4,-0.15644512875777672
1.2,1.6,-0.09305393239435265
1.2,1.8,-0.04293780089820356
1.2,2.0,-0.010052348210567734
1.2,2.2,0.0030192795309844068
1.2,2.4,-0.00472831832581991
1.2,2.6,-0.032642899681592896
1.2,2.8,-0.07846641211709318
1.2,3.0,-0.13851443599901078
1.2,3.2,-0.207968978259411
1.2,3.4,-0.2812613490873431
1.2,3.6,-0.35251469505442834
1.2,3.8,-0.416011021413562
1.2,4.0,-0.4666455902021371
1.2,4.2,-0.5003325840018477
1.2,4.4,-0.514329798032177
1.2,4.6,-0.5074565579180811
1.2,4.8,-0.4801875456237762
1.2,5.0,-0.4346150773851764
1.2,5.2,-0.3742828313415216
1.2,5.4,-0.30390423821320844
1.2,5.6,-0.2289879139798979
1.2,5.8,-0.15539990070737006
1.2,6.0,-0.08889750340712545
1.2,6.2,-0.03467176802165377
1.2,6.4,0.0030650410654092138
1.2,6.6,0.02141418162119593
1.2,6.8,0.01902079106314872
1.2,7.0,-0.003818445203587331
1.2,7.2,-0.04517887080770963
1.2,7.4,-0.10166080717144747
1.2,7.6,-0.16865971946307062
1.2,7.8,-0.24073213017084655
1.2,8.0,-0.31202820184675195
1.2,8.2,-0.3767566124969074
1.2,8.4,-0.4296447808608137
1.2,8.6,-0.46635786835693055
1.2,8.8,-0.48384326041159686
1.2,9.0,-0.4805731518991148
1.2,9.2,-0.45666595889218387
1.2,9.4,-0.41387690836314833
1.2,9.6,-0.35545855365450524
1.2,9.8,-0.2859023002873644
1.2,10.0,-0.21058148255738351
1.4,-10.0,-0.006510581663312469
1.4,-9.8,-0.02462675597695658
1.4,-9.6,-0.041443432901731254
1.4,-9.4,-0.0557783913836057
1.4,-9.2,-0.06664344906185528
1.4,-9.0,-0.07332299123073466
1.4,-8.8,-0.07543083937107284
1.4,-8.6,-0.07294094001837681
1.4,-8.4,-0.06618943518181124
1.4,-8.2,-0.05584794978181708
1.4,-8.0,-0.04287021890259757
1.4,-7.8,-0.028416296289606013
1.4,-7.6,-0.013760367097741168
1.4,-7.4,-0.000189490834783812
1.4,-7.2,0.011098678795361288
1.4,-7.0,0.019091069141232896
1.4,-6.8,0.023039695549275076
1.4,-6.6,0.022521102273254604
1.4,-6.4,0.01747001369228378
1.4,-6.2,0.0081845216395308
1.4,-6.0,-0.004697603385470452
1.4,-5.8,-0.02024959461827312
1.4,-5.6,-0.03732933741125298
1.4,-5.4,-0.05467013089962798
1.4,-5.2,-0.07098135029580593
1.4,-5.0,-0.08505101037210643
1.4,-4.8,-0.09584207960810626
1.4,-4.6,-0.1025748911015798
1.4,-4.4,-0.10478910120560625
1.4,-4.2,-0.10238027215748792
1.4,-4.0,-0.09560817154794769
1.4,-3.8,-0.0850761290876664
1.4,-3.6,-0.07168309114942983
1.4,-3.4,-0.05655218321969448
1.4,-3.2,-0.04094145726487665
1.4,-3.0,-0.026143916748411856
1.4,-2.8,-0.013384764119213912
1.4,-2.6,-0.0037240363170447125
1.4,-2.4,0.0020276343350885363
1.4,-2.2,0.0033734395307885396
1.4,-2.0,0.00016987538591308133
1.4,-1.8,-0.0073618535822954165
1.4,-1.6,-0.018653413154999715
1.4,-1.4,-0.03283450384483523
1.4,-1.2,-0.04880202193116515
1.4,-1.0,-0.06530772100236652
1.4,-0.8,-0.08105740771009043
1.4,-0.6,-0.09481378883868088
1.4,-0.4,-0.1054947966299065
1.4,-0.2,-0.11225957863755898
1.4,0.0,-0.11457531866268388
1.4,0.2,-0.11225957863755898
1.4,0.4,-0.1054947966299065
1.4,0.6,-0.09481378883868088
1.4,0.8,-0.08105740771009043
1.4,1.0,-0.06530772100236652
1.4,1.2,-0.04880202193116515
1.4,1.4,-0.03283450384483523
1.4,1.6,-0.018653413154999715
1.4,1.8,-0.0073618535822954165
1.4,2.0,0.00016987538591308133
1.4,2.2,0.0033734395307885396
1.4,2.4,0.0020276343350885363
1.4,2.6,-0.0037240363170447125
1.4,2.8,-0.013384764119213912
1.4,3.0,-0.026143916748411856
1.4,3.2,-0.04094145726487665
1.4,3.4,-0.05655218321969448
1.4,3.6,-0.07168309114942983
1.4,3.8,-0.0850761290876664
1.4,4.0,-0.09560817154794769
1.4,4.2,-0.10238027215748792
1.4,4.4,-0.10478910120560625
1.4,4.6,-0.1025748911015798
1.4,4.8,-0.09584207960810626
1.4,5.0,-0.08505101037210643
1.4,5.2,-0.07098135029580593
1.4,5.4,-0.05467013089962798
1.4,5.6,-0.03732933741125298
1.4,5.8,-0.02024959461827312
1.4,6.0,-0.004697603385470452
1.4,6.2,0.0081845216395308
1.4,6.4,0.01747001369228378
1.4,6.6,0.022521102273254604
1.4,6.8,0.023039695549275076
1.4,7.0,0.019091069141232896
1.4,7.2,0.011098678795361288
1.4,7.4,-0.000189490834783812
1.4,7.6,-0.013760367097741168
1.4,7.8,-0.028416296289606013
1.4,8.0,-0.04287021890259757
1.4,8.2,-0.05584794978181708
1.4,8.4,-0.06618943518181124
1.4,8.6,-0.07294094001837681
1.4,8.8,-0.07543083937107284
1.4,9.0,-0.07332299123073466
1.4,9.2,-0.06664344906185528
1.4,9.4,-0.0557783913836057
1.4,9.6,-0.041443432901731254
1.4,9.8,-0.02462675597695658
1.4,10.0,-0.006510581663312469
1.6,-10.0,0.04958324847768931
1.6,-9.8,0.04712701258758668
1.6,-9.6,0.04474794894466054
1.6,-9.4,0.042480949096623616
1.6,-9.2,0.04035517781927686
1.6,-9.0,0.03839175544757314
1.6,-8.8,0.03660207948300449
1.6,-8.6,0.034986918855963695
1.6,-8.4,0.03353635282031703
1.6,-8.2,0.03223055933611967
1.6,-8.0,0.031041390289207833
1.6,-7.8,0.029934608367979964
1.6,-7.6,0.02887260783704899
1.6,-7.4,0.027817402993088394
1.6,-7.2,0.0267336468160036
1.6,-7.0,0.025591439928995038
1.6,-6.8,0.024368706644830686
1.6,-6.6,0.023052949278476502
1.6,-6.4,0.021642241314216232
1.6,-6.2,0.02014538050216968
1.6,-6.0,0.018581189717922036
1.6,-5.8,0.016977021144611956
1.6,-5.6,0.015366582647266069
1.6,-5.4,0.013787259073253273
1.6,-5.2,0.012277141349986732
1.6,-5.0,0.010871999471795755
1.6,-4.8,0.00960243992690944
1.6,-4.6,0.008491473458391649
1.6,-4.4,0.007552686444412525
1.6,-4.2,0.006789161214767956
1.6,-4.0,0.006193231104027641
1.6,-3.8,0.005747089706769416
1.6,-3.6,0.005424205918551991
1.6,-3.4,0.0051914323120271525
1.6,-3.2,0.005011639299575426
1.6,-3.0,0.004846665750600049
1.6,-2.8,0.004660351583567878
1.6,-2.6,0.004421411338509491
1.6,-2.4,0.0041059203726694525
1.6,-2.2,0.003699216106094878
1.6,-2.0,0.003197063228812704
1.6,-1.8,0.002605990272810504
1.6,-1.6,0.0019427708020894358
1.6,-1.4,0.0012330904496232623
1.6,-1.2,0.0005095057292461719
1.6,-1.0,-0.00019114316821642772
1.6,-0.8,-0.0008306599944323226
1.6,-0.6,-0.0013725278263426396
1.6,-0.4,-0.0017848109961753126
1.6,-0.2,-0.0020426929578654905
1.6,0.0,-0.00213044841049376
1.6,0.2,-0.0020426929578654905
1.6,0.4,-0.0017848109961753126
1.6,0.6,-0.0013725278263426396
1.6,0.8,-0.0008306599944323226
1.6,1.0,-0.00019114316821642772
1.6,1.2,0.0005095057292461719
1.6,1.4,0.0012330904496232623
1.6,1.6,0.0019427708020894358
1.6,1.8,0.002605990272810504
1.6,2.0,0.003197063228812704
1.6,2.2,0.003699216106094878
1.6,2.4,0.0041059203726694525
1.6,2.6,0.004421411338509491
1.6,2.8,0.004660351583567878
1.6,3.0,0.004846665750600049
1.6,3.2,0.005011639299575426
1.6,3.4,0.0051914323120271525
1.6,3.6,0.005424205918551991
1.6,3.8,0.005747089706769416
1.6,4.0,0.006193231104027641
1.6,4.2,0.006789161214767956
1.6,4.4,0.007552686444412525
1.6,4.6,0.008491473458391649
1.6,4.8,0.00960243992690944
1.6,5.0,0.010871999471795755
1.6,5.2,0.012277141349986732
1.6,5.4,0.013787259073253273
1.6,5.6,0.015366582647266069
1.6,5.8,0.016977021144611956
1.6,6.0,0.018581189717922036
1.6,6.2,0.02014538050216968
1.6,6.4,0.021642241314216232
1.6,6.6,0.023052949278476502
1.6,6.8,0.024368706644830686
1.6,7.0,0.025591439928995038
1.6,7.2,0.0267336468160036
1.6,7.4,0.027817402993088394
1.6,7.6,0.02887260783704899
1.6,7.8,0.029934608367979964
1.6,8.0,0.031041390289207833
1.6,8.2,0.03223055933611967
1.6,8.4,0.03353635282031703
1.6,8.6,0.034986918855963695
1.6,8.8,0.03660207948300449
1.6,9.0,0.03839175544757314
1.6,9.2,0.04035517781927686
1.6,9.4,0.042480949096623616
1.6,9.6,0.04474794894466054
1.6,9.8,0.04712701258758668
1.6,10.0,0.04958324847768931
1.8,-10.0,-0.0511086111185836
1.8,-9.8,-0.08192197352420089
1.8,-9.6,-0.11044476872867595
1.8,-9.4,-0.13456451285374538
1.8,-9.2,-0.15251544534329525
1.8,-9.0,-0.16301885057660398
1.8,-8.8,-0.1653846749523598
1.8,-8.6,-0.15956636412818612
1.8,-8.4,-0.14616456260516517
1.8,-8.2,-0.12637938165845486
1.8,-8.0,-0.10191502879023455
1.8,-7.8,-0.07484437761989518
1.8,-7.6,-0.04744424058320659
1.8,-7.4,-0.022014435003910676
1.8,-7.2,-0.0006950210108768624
1.8,-7.0,0.014703764946100074
1.8,-6.8,0.022845366123729217
1.8,-6.6,0.02297311909259038
1.8,-6.4,0.014970384332266707
1.8,-6.2,-0.0006301846491159266
1.8,-6.0,-0.02268897027013843
1.8,-5.8,-0.04954995410503413
1.8,-5.6,-0.0791723174997886
1.8,-5.4,-0.10929262152619897
1.8,-5.2,-0.13760467814322175
1.8,-5.0,-0.16194281854853035
1.8,-4.8,-0.18045399473500648
1.8,-4.6,-0.19174503767072373
1.8,-4.4,-0.19499336977658588
1.8,-4.2,-0.19001237359283063
1.8,-4.0,-0.17726622191153135
1.8,-3.8,-0.15783299085283925
1.8,-3.6,-0.1333189872182265
1.8,-3.4,-0.10573109836206457
1.8,-3.2,-0.07731730869303134
1.8,-3.0,-0.050388056653864144
1.8,-2.8,-0.027132628598510688
1.8,-2.6,-0.009445180393994015
1.8,-2.4,0.001225787522552457
1.8,-2.2,0.003992539702438036
1.8,-2.0,-0.0014013476768407057
1.8,-1.8,-0.014560609301000605
1.8,-1.6,-0.03446970169729973
1.8,-1.4,-0.05957350653143824
1.8,-1.2,-0.08790091288642435
1.8,-1.0,-0.11722145767613466
1.8,-0.8,-0.14522257627957783
1.8,-0.6,-0.1696933776270623
1.8,-0.4,-0.1887003394837584
1.8,-0.2,-0.20074096176259934
1.8,0.0,-0.204863167331706
1.8,0.2,-0.20074096176259934
1.8,0.4,-0.1887003394837584
1.8,0.6,-0.1696933776270623
1.8,0.8,-0.14522257627957783
1.8,1.0,-0.11722145767613466
1.8,1.2,-0.08790091288642435
1.8,1.4,-0.05957350653143824
1.8,1.6,-0.03446970169729973
1.8,1.8,-0.014560609301000605
1.8,2.0,-0.0014013476768407057
1.8,2.2,0.003992539702438036
1.8,2.4,0.001225787522552457
1.8,2.6,-0.009445180393994015
1.8,2.8,-0.027132628598510688
1.8,3.0,-0.050388056653864144
1.8,3.2,-0.07731730869303134
1.8,3.4,-0.10573109836206457
1.8,3.6,-0.1333189872182265
1.8,3.8,-0.15783299085283925
1.8,4.0,-0.17726622191153135
1.8,4.2,-0.19001237359283063
1.8,4.4,-0.19499336977658588
1.8,4.6,-0.19174503767072373
1.8,4.8,-0.18045399473500648
1.8,5.0,-0.16194281854853035
1.8,5.2,-0.13760467814322175
1.8,5.4,-0.10929262152619897
1.8,5.6,-0.0791723174997886
1.8,5.8,-0.04954995410503413
1.8,6.0,-0.02268897027013843
1.8,6.2,-0.0006301846491159266
1.8,6.4,0.014970384332266707
1.8,6.6,0.02297311909259038
1.8,6.8,0.022845366123729217
1.8,7.0,0.014703764946100074
1.8,7.2,-0.0006950210108768624
1.8,7.4,-0.022014435003910676
1.8,7.6,-0.04744424058320659
1.8,7.8,-0.07484437761989518
1.8,8.0,-0.10191502879023455
1.8,8.2,-0.12637938165845486
1.8,8.4,-0.14616456260516517
1.8,8.6,-0.15956636412818612
1.8,8.8,-0.1653846749523598
1.8,9.0,-0.16301885057660398
1.8,9.2,-0.15251544534329525
1.8,9.4,-0.13456451285374538
1.8,9.6,-0.11044476872867595
1.8,9.8,-0.08192197352420089
1.8,10.0,-0.0511086111185836
2.0,-10.0,-0.2926354513109912
2.0,-9.8,-0.39134603841104093
2.0,-9.6,-0.4824663896554141
2.0,-9.4,-0.5589095131453099
2.0,-9.2,-0.6147516094684979
2.0,-9.0,-0.6457028247055373
2.0,-8.8,-0.6494481569136653
2.0,-8.6,-0.6258314249022593
2.0,-8.4,-0.5768676796532609
2.0,-8.2,-0.5065830720747168
2.0,-8.0,-0.4206949024907123
2.0,-7.8,-0.32615727772261616
2.0,-7.6,-0.23060848152417476
2.0,-7.4,-0.14176397478471814
2.0,-7.2,-0.06680326261304402
2.0,-7.0,-0.011799352801835163
2.0,-6.8,0.018763854483110465
2.0,-6.6,0.022347893670719113
2.0,-6.4,-0.0014385392128667268
2.0,-6.2,-0.05080849036610635
2.0,-6.0,-0.12193875401197492
2.0,-5.8,-0.20927369524672967
2.0,-5.6,-0.30596674571700067
2.0,-5.4,-0.40442448730837766
2.0,-5.2,-0.49691008655568725
2.0,-5.0,-0.5761581259968126
2.0,-4.8,-0.635951972998641
2.0,-4.6,-0.6716178036591222
2.0,-4.4,-0.6803960226510801
2.0,-4.2,-0.6616605629833682
2.0,-4.0,-0.6169686383469009
2.0,-3.8,-0.549936994321807
2.0,-3.6,-0.46595449252552085
2.0,-3.4,-0.37175386808969674
2.0,-3.2,-0.27487669207996956
2.0,-3.0,-0.1830740572714563
2.0,-2.8,-0.10369061363485298
2.0,-2.6,-0.04308090305461388
2.0,-2.4,-0.006104376042528657
2.0,-2.2,0.0042607794976343965
2.0,-2.0,-0.012845690834851948
2.0,-1.8,-0.056097745166236376
2.0,-1.6,-0.12208842335909095
2.0,-1.4,-0.2056005916164372
2.0,-1.2,-0.30002153812347876
2.0,-1.0,-0.3978684726044733
2.0,-0.8,-0.4913831693503125
2.0,-0.6,-0.5731484985730444
2.0,-0.4,-0.6366778515201068
2.0,-0.2,-0.6769306188620955
2.0,0.0,-0.6907127582727761
2.0,0.2,-0.6769306188620955
2.0,0.4,-0.6366778515201068
2.0,0.6,-0.5731484985730444
2.0,0.8,-0.4913831693503125
2.0,1.0,-0.3978684726044733
2.0,1.2,-0.30002153812347876
2.0,1.4,-0.2056005916164372
2.0,1.6,-0.12208842335909095
2.0,1.8,-0.056097745166236376
2.0,2.0,-0.012845690834851948
2.0,2.2,0.0042607794976343965
2.0,2.4,-0.006104376042528657
2.0,2.6,-0.04308090305461388
2.0,2.8,-0.10369061363485298
2.0,3.0,-0.1830740572714563
2.0,3.2,-0.27487669207996956
2.0,3.4,-0.37175386808969674
2.0,3.6,-0.46595449252552085
2.0,3.8,-0.549936994321807
2.0,4.0,-0.6169686383469009
2.0,4.2,-0.6616605629833682
2.0,4.4,-0.6803960226510801
2.0,4.6,-0.6716178036591222
2.0,4.8,-0.635951972998641
2.0,5.0,-0.5761581259968126
2.0,5.2,-0.49691008655568725
2.0,5.4,-0.40442448730837766
2.0,5.6,-0.30596674571700067
2.0,5.8,-0.20927369524672967
2.0,6.0,-0.12193875401197492
2.0,6.2,-0.05080849036610635
2.0,6.4,-0.0014385392128667268
2.0,6.6,0.022347893670719113
